# v  f0  f1x  f0*v^2  0.5*me*f1x*v^5
576.829 4.75258e-14 1.01886e-22 1.58133e-08 3.25326e-09
576.479 4.84951e-14 1.03675e-22 1.61163e-08 3.30035e-09
576.129 4.94836e-14 1.05494e-22 1.64248e-08 3.34807e-09
575.779 5.04916e-14 1.07343e-22 1.6739e-08 3.39641e-09
575.429 5.15195e-14 1.09222e-22 1.7059e-08 3.44539e-09
575.079 5.25676e-14 1.11133e-22 1.73849e-08 3.49502e-09
574.729 5.36365e-14 1.13075e-22 1.77168e-08 3.5453e-09
574.379 5.47264e-14 1.1505e-22 1.80548e-08 3.59624e-09
574.029 5.58377e-14 1.17057e-22 1.8399e-08 3.64785e-09
573.679 5.69709e-14 1.19098e-22 1.87495e-08 3.70013e-09
573.329 5.81264e-14 1.21172e-22 1.91065e-08 3.75309e-09
572.979 5.93046e-14 1.2328e-22 1.947e-08 3.80675e-09
572.629 6.05059e-14 1.25423e-22 1.98401e-08 3.86111e-09
572.279 6.17308e-14 1.27601e-22 2.0217e-08 3.91617e-09
571.929 6.29797e-14 1.29815e-22 2.06008e-08 3.97195e-09
571.579 6.4253e-14 1.32065e-22 2.09916e-08 4.02846e-09
571.229 6.55513e-14 1.34353e-22 2.13895e-08 4.0857e-09
570.879 6.6875e-14 1.36677e-22 2.17947e-08 4.14367e-09
570.529 6.82247e-14 1.3904e-22 2.22073e-08 4.2024e-09
570.179 6.96006e-14 1.41442e-22 2.26274e-08 4.26189e-09
569.828 7.10035e-14 1.43882e-22 2.30552e-08 4.32214e-09
569.478 7.24337e-14 1.46363e-22 2.34907e-08 4.38317e-09
569.128 7.38918e-14 1.48884e-22 2.39341e-08 4.44498e-09
568.778 7.53784e-14 1.51446e-22 2.43856e-08 4.50758e-09
568.428 7.68939e-14 1.5405e-22 2.48453e-08 4.57099e-09
568.078 7.84389e-14 1.56696e-22 2.53133e-08 4.63521e-09
567.728 8.0014e-14 1.59385e-22 2.57897e-08 4.70025e-09
567.378 8.16197e-14 1.62118e-22 2.62749e-08 4.76612e-09
567.028 8.32565e-14 1.64895e-22 2.67687e-08 4.83283e-09
566.678 8.49252e-14 1.67717e-22 2.72715e-08 4.90038e-09
566.328 8.66262e-14 1.70585e-22 2.77834e-08 4.9688e-09
